"package"	"first_published"	"naming_convention"	"author_count"	"is_orphaned"	"public_repository"	"has_tests"	"is_versioned"	"specifies_r_version"	"is_roxygenised"	"copyright_license"
"graphscan"	2015	"Lower Case"	6	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"GrassmannOptim"	2009	"Mixed Case"	2	FALSE	"Other"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"gRbase"	2004	"Mixed Case"	2	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"gRc"	2007	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"greport"	2014	"Lower Case"	1	FALSE	"GitHub"	"None/Other"	FALSE	FALSE	TRUE	"GPL-2"
"Grid2Polygons"	2012	"Mixed Case"	1	FALSE	"GitHub"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"gridBase"	2003	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"gridDebug"	2012	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"gridExtra"	2010	"Mixed Case"	1	FALSE	"Other"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"gridGraphics"	2014	"Mixed Case"	1	FALSE	"GitHub"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"gridGraphviz"	2012	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"gridSVG"	2011	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"GriegSmith"	2013	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"gRim"	2011	"Mixed Case"	1	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"grImport"	2006	"Mixed Case"	3	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"grnn"	2013	"Lower Case"	1	FALSE	"Other"	"None/Other"	TRUE	FALSE	FALSE	"AGPL"
"groc"	2014	"Lower Case"	2	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"grofit"	2010	"Lower Case"	2	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"grouped"	2005	"Lower Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"groupRemMap"	2015	"Mixed Case"	6	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"GroupSeq"	2006	"Mixed Case"	1	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"growcurves"	2012	"Lower Case"	1	FALSE	"None"	"testthat"	TRUE	TRUE	FALSE	"GPL-2"
"growfunctions"	2014	"Lower Case"	1	FALSE	"None"	"testthat"	FALSE	TRUE	TRUE	"GPL"
"growthmodels"	2013	"Lower Case"	1	FALSE	"GitHub"	"None/Other"	TRUE	FALSE	FALSE	"GPL-3"
"growthrate"	2011	"Lower Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-3"
"grplasso"	2006	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"grppenalty"	2014	"Lower Case"	1	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"grpreg"	2008	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"grt"	2010	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"GRTo"	2013	"Mixed Case"	3	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"GSA"	2007	"Mixed Case"	2	FALSE	"Other"	"None/Other"	FALSE	FALSE	FALSE	"LGPL-2"
"GSAgm"	2014	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"gsalib"	2013	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"MIT"
"gsarima"	2008	"Lower Case"	1	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"gsbDesign"	2012	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-3"
"gsDesign"	2009	"Mixed Case"	1	FALSE	"None"	"RUnit"	FALSE	TRUE	FALSE	"GPL-2"
"GSE"	2013	"Mixed Case"	4	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"gSeg"	2014	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"gset"	2014	"Lower Case"	1	FALSE	"Other"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"gsg"	2012	"Lower Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"gsheet"	2015	"Lower Case"	1	FALSE	"GitHub"	"testthat"	TRUE	FALSE	TRUE	"GPL-3"
"GSIF"	2013	"Mixed Case"	4	FALSE	"RForge"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"gskat"	2013	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"gsl"	2004	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"GSM"	2007	"Mixed Case"	1	FALSE	"Other"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"gsmoothr"	2011	"Lower Case"	1	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"LGPL-2"
"gss"	1999	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"gsscopu"	2013	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"gstat"	2003	"Lower Case"	2	FALSE	"RForge"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"gstudio"	2011	"Lower Case"	1	FALSE	"None"	"testthat"	FALSE	TRUE	TRUE	"GPL-2"
"gsubfn"	2006	"Lower Case"	1	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"gsw"	2015	"Lower Case"	8	FALSE	"GitHub"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"gtable"	2012	"Lower Case"	1	FALSE	"None"	"testthat"	TRUE	TRUE	FALSE	"GPL-2"
"gtcorr"	2011	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-3"
"gte"	2013	"Lower Case"	3	FALSE	"None"	"None/Other"	FALSE	FALSE	TRUE	"GPL-2"
"gtools"	2005	"Lower Case"	4	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"LGPL-2.1"
"gtop"	2015	"Lower Case"	2	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"gtx"	2011	"Lower Case"	1	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"GuardianR"	2013	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"Guerry"	2009	"Mixed Case"	2	FALSE	"RForge"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"GUIDE"	2013	"Mixed Case"	1	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"GUILDS"	2014	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"GUIProfiler"	2014	"Mixed Case"	2	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"gumbel"	2008	"Lower Case"	4	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"GUniFrac"	2012	"Mixed Case"	1	TRUE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"GUTS"	2011	"Mixed Case"	2	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-3"
"gvc"	2015	"Lower Case"	2	FALSE	"None"	"testthat"	TRUE	TRUE	TRUE	"GPL-3"
"gvcm.cat"	2012	"Non-Alphanumeric"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"gvlma"	2006	"Lower Case"	2	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"GWAF"	2009	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"GWASExactHW"	2012	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-3"
"gwerAM"	2012	"Mixed Case"	3	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"GWG"	2013	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"gWidgets"	2006	"Mixed Case"	4	FALSE	"RForge"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"gWidgets2"	2013	"Mixed Case"	1	FALSE	"GitHub"	"None/Other"	FALSE	FALSE	FALSE	"GPL"
"gWidgets2RGtk2"	2013	"Mixed Case"	1	FALSE	"GitHub"	"testthat"	FALSE	FALSE	TRUE	"GPL-3"
"gWidgets2tcltk"	2013	"Mixed Case"	1	FALSE	"GitHub"	"testthat"	FALSE	TRUE	FALSE	"GPL-2"
"gWidgetsRGtk2"	2006	"Mixed Case"	2	FALSE	"RForge"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"gWidgetstcltk"	2007	"Mixed Case"	1	FALSE	"RForge"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"GWmodel"	2013	"Mixed Case"	6	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"GWRM"	2010	"Mixed Case"	5	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"gwrr"	2011	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"GWsignif"	2014	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"GxM"	2013	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"h2o"	2014	"Lower Case"	7	FALSE	"Other"	"None/Other"	TRUE	TRUE	FALSE	"Apache License"
"haarfisz"	2010	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"HAC"	2011	"Mixed Case"	2	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL"
"HadoopStreaming"	2009	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"hamlet"	2014	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"HandTill2001"	2012	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"Hankel"	2014	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"hapassoc"	2004	"Lower Case"	4	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"HapEstXXR"	2010	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"LGPL-2.1"
"HAPim"	2008	"Mixed Case"	4	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"Haplin"	2009	"Mixed Case"	1	FALSE	"Other"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"haplo.ccs"	2006	"Non-Alphanumeric"	2	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"HaploSim"	2009	"Mixed Case"	2	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"haplo.stats"	2004	"Non-Alphanumeric"	2	FALSE	"Other"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"HAP.ROR"	2013	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"HardyWeinberg"	2007	"Mixed Case"	1	FALSE	"Other"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"HarmonicRegression"	2015	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	TRUE	"MIT"
"harvestr"	2012	"Lower Case"	1	FALSE	"None"	"testthat"	TRUE	FALSE	TRUE	"GPL-2"
"hash"	2009	"Lower Case"	1	FALSE	"None"	"testthat"	TRUE	TRUE	FALSE	"GPL-2"
"hashFunction"	2013	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"hasseDiagram"	2014	"Mixed Case"	1	FALSE	"None"	"None/Other"	TRUE	FALSE	TRUE	"MIT"
"haven"	2015	"Lower Case"	3	FALSE	"GitHub"	"testthat"	TRUE	TRUE	TRUE	"MIT"
"hawkes"	2014	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"hazus"	2014	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"hbim"	2007	"Lower Case"	1	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"hbm"	2015	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"hbmem"	2009	"Lower Case"	1	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"LGPL-2"
"hbsae"	2012	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-3"
"HBSTM"	2013	"Mixed Case"	2	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"hcc"	2013	"Lower Case"	2	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"hcci"	2014	"Lower Case"	2	FALSE	"Other"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"hcp"	2014	"Lower Case"	4	FALSE	"None"	"None/Other"	FALSE	FALSE	TRUE	"GPL-2"
"hda"	2010	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"HDclassif"	2010	"Mixed Case"	3	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"hddplot"	2006	"Lower Case"	1	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"hddtools"	2014	"Lower Case"	2	FALSE	"GitHub"	"None/Other"	TRUE	TRUE	FALSE	"GPL-3"
"hdeco"	2007	"Lower Case"	4	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"hdi"	2014	"Lower Case"	3	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"hdlm"	2011	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"HDMD"	2009	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"HDPenReg"	2014	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	TRUE	"GPL-2"
"hdrcde"	2005	"Lower Case"	2	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"HDtweedie"	2013	"Mixed Case"	3	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"HEAT"	2013	"Mixed Case"	4	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"heatex"	2013	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-3"
"heatmap3"	2014	"Lower Case"	4	FALSE	"None"	"None/Other"	TRUE	FALSE	TRUE	"GPL-2"
"heatmapFit"	2012	"Mixed Case"	3	FALSE	"None"	"None/Other"	TRUE	TRUE	TRUE	"GPL-2"
"heatmap.plus"	2007	"Non-Alphanumeric"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"heavy"	2009	"Lower Case"	1	FALSE	"Other"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"helloJavaWorld"	2008	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-3"
"HelpersMG"	2015	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	TRUE	"GPL-2"
"helsinki"	2014	"Lower Case"	3	FALSE	"GitHub"	"None/Other"	TRUE	TRUE	TRUE	"BSD_2_clause"
"heplots"	2007	"Lower Case"	3	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"hergm"	2010	"Lower Case"	3	FALSE	"Other"	"None/Other"	FALSE	FALSE	FALSE	"GPL-3"
"heritability"	2014	"Lower Case"	3	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-3"
"hermite"	2014	"Lower Case"	4	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"hett"	2004	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"het.test"	2013	"Non-Alphanumeric"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"hexbin"	2008	"Lower Case"	4	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"hexView"	2006	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"hflights"	2013	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"CC0"
"hgam"	2010	"Lower Case"	11	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"hglasso"	2014	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"hglm"	2010	"Lower Case"	3	FALSE	"RForge"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"hglm.data"	2014	"Non-Alphanumeric"	3	FALSE	"RForge"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"hgm"	2015	"Lower Case"	5	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"HGNChelper"	2012	"Mixed Case"	2	FALSE	"BitBucket"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"HH"	2006	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"HHG"	2013	"Mixed Case"	3	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"hht"	2013	"Lower Case"	2	FALSE	"Other"	"None/Other"	TRUE	TRUE	FALSE	"GPL"
"HI"	2003	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"HiClimR"	2014	"Mixed Case"	3	FALSE	"GitHub"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"HiCseg"	2014	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"hiddenf"	2014	"Lower Case"	3	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"HiddenMarkov"	2007	"Mixed Case"	1	FALSE	"Other"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"HiDimDA"	2011	"Mixed Case"	1	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL"
"HiDimMaxStable"	2014	"Mixed Case"	2	FALSE	"Other"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"hierarchicalDS"	2012	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"Unlimited"
"hierDiversity"	2015	"Mixed Case"	4	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"hierfstat"	2004	"Lower Case"	1	FALSE	"Other"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"hierNet"	2012	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"HierO"	2014	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"hier.part"	2003	"Non-Alphanumeric"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"HIest"	2012	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL"
"highD2pop"	2014	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"HighDimOut"	2015	"Mixed Case"	1	FALSE	"None"	"None/Other"	TRUE	TRUE	TRUE	"GPL-3"
"highfrequency"	2012	"Lower Case"	5	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"highlight"	2009	"Lower Case"	2	FALSE	"Other"	"None/Other"	TRUE	TRUE	FALSE	"GPL"
"highr"	2013	"Lower Case"	4	FALSE	"GitHub"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"highTtest"	2014	"Mixed Case"	3	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"hillmakeR"	2014	"Mixed Case"	1	FALSE	"GitHub"	"None/Other"	FALSE	TRUE	FALSE	"MIT"
"HiLMM"	2014	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"hint"	2013	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"HiPLARM"	2012	"Mixed Case"	2	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"hiPOD"	2012	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-3"
"hisemi"	2010	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"hisse"	2015	"Lower Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"HistData"	2009	"Mixed Case"	5	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"HistDAWass"	2015	"Mixed Case"	1	FALSE	"None"	"None/Other"	TRUE	TRUE	TRUE	"GPL-2"
"histmdl"	2015	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"histogram"	2009	"Lower Case"	3	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"HistogramTools"	2013	"Mixed Case"	2	FALSE	"RForge"	"RUnit"	TRUE	FALSE	FALSE	"Apache License 2.0"
"historydata"	2014	"Lower Case"	1	FALSE	"GitHub"	"None/Other"	FALSE	TRUE	FALSE	"MIT"
"hitandrun"	2012	"Lower Case"	2	FALSE	"GitHub"	"None/Other"	FALSE	FALSE	FALSE	"GPL-3"
"hive"	2010	"Lower Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-3"
"HiveR"	2011	"Mixed Case"	3	FALSE	"GitHub"	"None/Other"	FALSE	TRUE	FALSE	"GPL-3"
"HIV.LifeTables"	2013	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"Unlimited"
"HK80"	2014	"Mixed Case"	1	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"HLMdiag"	2011	"Mixed Case"	1	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"hlr"	2008	"Lower Case"	3	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-3"
"HLSM"	2014	"Mixed Case"	4	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"None"
"hmeasure"	2012	"Lower Case"	2	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"Hmisc"	2003	"Mixed Case"	3	FALSE	"GitHub"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"HMM"	2010	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"HMMCont"	2014	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-3"
"hmm.discnp"	2005	"Non-Alphanumeric"	2	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"hmmm"	2012	"Lower Case"	4	FALSE	"Other"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"HMMpa"	2014	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"HMP"	2011	"Mixed Case"	4	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"HMPTrees"	2011	"Mixed Case"	4	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"Apache License"
"HMR"	2009	"Mixed Case"	1	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"hnp"	2014	"Lower Case"	3	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"hoardeR"	2014	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"holdem"	2012	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"Holidays"	2015	"Mixed Case"	3	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"homals"	2003	"Lower Case"	2	FALSE	"RForge"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"homeR"	2012	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"HomoPolymer"	2015	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"homtest"	2006	"Lower Case"	1	FALSE	"Other"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"hornpa"	2015	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	TRUE	"GPL-3"
"hot.deck"	2014	"Non-Alphanumeric"	5	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"HotDeckImputation"	2013	"Mixed Case"	1	FALSE	"Other"	"None/Other"	TRUE	TRUE	FALSE	"GPL-3"
"Hotelling"	2012	"Mixed Case"	1	FALSE	"Other"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"hotspots"	2010	"Lower Case"	1	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"howmany"	2006	"Lower Case"	1	FALSE	"Other"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"HPbayes"	2012	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"Unlimited"
"hpcwld"	2014	"Lower Case"	1	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"hpoPlot"	2014	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	TRUE	"GPL-2"
"hqmisc"	2014	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"hrr"	2014	"Lower Case"	1	FALSE	"GitHub"	"None/Other"	TRUE	TRUE	FALSE	"MIT"
"HSAUR"	2006	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"HSAUR2"	2009	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"HSAUR3"	2014	"Mixed Case"	2	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"hsdar"	2015	"Lower Case"	3	FALSE	"Other"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"hSDM"	2012	"Mixed Case"	9	FALSE	"Other"	"None/Other"	FALSE	FALSE	FALSE	"GPL-3"
